PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,OpeningTags
0UNBe,rnbk1r2/ppp4p/5B2/3p3B/3PQ3/8/Pq3PPP/RN2K2R b KQ - 0 15,f8f6 e4e8,1126,76,96,187,mate mateIn1 middlegame oneMove,Latvian Gambit: Greco Variation
0VTM6,2r2rk1/1bq1bpp1/pp1ppn2/4n1B1/P2NP1P1/2N2P2/1PP2QB1/R4R1K b - - 2 19,f6e4 c3e4 b7e4 g5e7 c7e7 f3e4,1902,74,89,100,advantage long middlegame,Zukertort Opening: Queenside Fianchetto Variation
0Vnqn,rnbq1rk1/pp3ppp/1bp3n1/3pP2Q/8/P1N2N2/1P2BPPP/R1B2RK1 b - - 6 12,c8e6 f3g5 h7h6 g5e6 f7e6 h5g6,1112,77,86,629,crushing long middlegame,Danish Gambit Declined: Sorensen Defense
0Vsju,r1bq1rk1/1p3p1p/pn1Ppbp1/8/P2P4/1QN2N1P/1P3PP1/R3KB1R b KQ - 0 13,d8d6 c3e4 d6d8 e4f6,1271,75,85,1291,advantage fork master opening short,Grunfeld Defense: Stockholm Variation
0W06C,r4rk1/p2nppbp/3p2p1/q1pP4/2P5/2NQPN2/PR3PPP/5RK1 w - - 1 17,b2b5 a5c3 d3c3 g7c3,1167,93,78,103,advantage middlegame short,Benko Gambit Declined: Main Line
0W9ml,r2nkb1r/pQ3ppp/5n2/2qNN2b/2P1P3/3B3P/P2P1PP1/R3K2R b KQkq - 1 14,a8c8 d5f6 g7f6 b7d7,1467,76,93,9353,capturingDefender mate mateIn2 middlegame short,Reti Opening: Reversed Blumenfeld Gambit
0WKWQ,r2q1b1r/pp2pkp1/2p2n1p/5b2/3P4/2N2N2/PPP1Q1PP/R4RK1 b - - 1 11,f5g6 f3e5 f7g8 e5g6 d8d4 g1h1,1609,74,96,4882,crushing defensiveMove deflection long middlegame,Blackmar-Diemer Gambit Declined: OKelly Defense
0WPw8,r3kb1r/ppp1qp2/n2P2b1/4pp2/4N1QP/P7/1PP2PB1/2KR2NR b kq - 0 15,c7d6 e4d6 e7d6 g4a4,1863,75,90,1119,advantage middlegame sacrifice short,Blackmar-Diemer Gambit: von Popiel Gambit
0WgBW,r2q1rk1/pb1pbppp/1pN1pn2/2p5/2PP4/4P1P1/PP3PBP/RNBQ1RK1 b - - 0 9,b7c6 d4d5 e6d5 c4d5,1516,78,87,75,advantage opening short,Catalan Opening: Other variations
0WraV,rn1qkb1r/pp2pp1p/2p2p2/5b2/8/1P6/PBPPQPPP/R3KBNR b KQkq - 1 7,f5c2 d2d3 c2b3 a2b3,2115,77,91,891,advantage master opening quietMove short,Caro-Kann Defense: Euwe Attack
0X4Lc,r3r1k1/ppp1Bppp/3pbN2/b7/4P3/3R4/PPP2PPP/2K4R b - - 5 16,g7f6 d3g3 e6g4 g3g4 g8h8 e7f6,1124,75,91,1192,kingsideAttack long mate mateIn3 middlegame,Scotch Game: Horwitz Attack
0X6lQ,r1b3k1/ppq2rp1/6p1/2pp1P2/2B5/2PP1Q2/PP4Pb/R1B2R1K w - - 0 18,f5g6 f7f3 c4d5 g8h8,1516,79,77,46,crushing defensiveMove middlegame short,Kings Gambit Declined: Mafia Defense
0XGoH,r4rk1/pb1n2p1/1p1Np2p/2p2p2/3P1P2/3BP1q1/PPP2R2/R2QK3 b Q - 1 19,b7f3 d1f3 g3f3 f2f3,796,95,95,173,crushing middlegame short,Torre Attack: Other variations
0XQ2V,r4rk1/pppqbpp1/2n2B1p/6N1/2B3bP/P1N5/1P3PP1/RQ2K2R b KQ - 0 16,e7f6 b1h7,1154,75,100,216,mate mateIn1 middlegame oneMove,Ponziani Opening: Romanishin Variation
0XTit,rn1qkbnr/p1p3pp/bp2p3/3pPp2/3P1P2/2PB4/PP4PP/RNBQK1NR b KQkq - 0 6,c7c5 d3a6 b8a6 d1a4 d8d7 a4a6,1687,74,95,4861,crushing exposedKing fork long middlegame,Guatemala Defense: Other variations
0XkqV,rn2k1nr/3b1ppp/1q2p3/1p2N3/p2P4/1Q2P3/3B1PPP/R3KB1R w KQkq - 0 14,e5d7 a4b3 a1a8 e8d7,2091,75,96,927,advantage intermezzo opening short,Queens Gambit Declined: Semi-Slav
0XoJD,r1bq3r/pppp4/5k1p/3Qb1p1/8/4P1P1/PPPN1PP1/R3K2R b KQ - 3 13,c7c6 d2e4 f6g6 d5e5,1194,75,96,449,advantage deflection middlegame short,Englund Gambit Complex: Zilbermints Gambit
0Y8FO,r1b4r/pp3p1p/2n2p2/b3p3/7k/2N1B2R/PPP1BPPP/4K2R b K - 3 18,c8h3 g2g3,1013,76,78,237,mate mateIn1 middlegame oneMove,Sicilian Defense: Nimzo-American Variation
0YL23,r1b1k2r/P2p1ppp/8/8/2n5/4P3/P1PNP1PP/1R2KB1R b Kkq - 0 14,c4d2 b1b8 a8a7 b8c8 e8e7 c8h8,1739,76,95,7221,crushing interference long middlegame skewer,Polish Opening: Birmingham Gambit
0YL3w,r1k4r/ppp1Q1pp/8/4P3/2B1p3/2N5/PPP2P1q/2KR1b2 b - - 0 17,f1c4 e7d7 c8b8 d7d8 h8d8 d1d8,1265,75,96,11535,backRankMate long mate mateIn3 middlegame sacrifice,Elephant Gambit: Wasp Variation
0YPCM,1r2k2r/Q3p1bp/3qp1p1/3n4/8/2N5/PPP3PP/R1BR3K w k - 3 18,c1f4 d6f4 c3d5 e6d5,1434,90,77,92,advantage hangingPiece middlegame short,Blackmar-Diemer Gambit: Fritz Attack
0YmTw,r1b2rk1/2p2ppp/2pb4/p2n2q1/2BPp1P1/2N1P2P/PPP5/R1BQ1RK1 b - - 0 15,c8g4 d1g4 g5g4 h3g4 d5c3 b2c3,1522,75,86,427,crushing long middlegame,Englund Gambit Declined: Reversed Krebs
0YuVv,r1b1kn1r/1p3pp1/2p5/p2pP2p/P2P2nq/2N1P2P/1P2B1P1/R1BQ1RK1 w kq - 5 17,h3g4 h5g4 f1f4 h4h2 g1f2 g4g3 f2e1 h2g2,2237,79,84,244,advantage deflection kingsideAttack middlegame veryLong,Semi-Slav Defense: Accelerated Meran Variation
0Z0ls,r1b1k2r/pp1pppbp/1qn5/6B1/3Pn3/4PN2/PPQ2PPP/RN2KB1R w KQkq - 5 9,a2a3 e4g5 f3g5 b6a5,2002,75,83,120,advantage opening short,Borg Defense: Borg Gambit
0ZhS8,r3kbnr/2p2pp1/p2p4/1p6/3pPBp1/1B1P4/PPP1KPq1/RN1QR3 w kq - 0 15,e2d2 g2f2 d2c1 f2f4,971,85,90,101,advantage fork middlegame short,Ruy Lopez: Vinogradov Variation
0Zp4o,rn2kb1r/pQ1b1qpp/5n2/3p4/B2Pp3/2N5/PP3PPP/R1B2RK1 b kq - 5 13,f8d6 b7c8 e8e7 c8h8,2441,99,87,261,advantage opening pin short skewer,Latvian Gambit Accepted: Main Line
0ZuAK,r2r2k1/p3pp1p/2Q2bpB/8/8/8/Pq3PPP/R2R2K1 b - - 1 17,b2a2 c6a8 a2f2 g1f2,1913,75,92,1952,crushing middlegame short,Grunfeld Defense: Smyslov Defense
0ajRx,rnb1k2r/3p1ppp/1q2pn2/1B1P2B1/4P3/2N2P2/PP4PP/R2QK1bR w KQkq - 0 11,g5f6 b6f2,1088,75,100,158,mate mateIn1 middlegame oneMove,Benko Gambit Accepted: Dlugy Variation
0bAk2,r2r2k1/p1p2pbp/1p4p1/4n3/qP6/P3P1P1/4QPNP/1RB2RK1 w - - 1 19,c1b2 d8d2 b2e5 d2e2,1798,75,94,3114,crushing master middlegame short,Queens Indian Defense: Other variations
0bFgw,r2q1rk1/pbpnb1pp/1p1pN3/3p4/2P1p3/2Q3P1/PP3PBP/R1B1R1K1 b - - 1 14,d8e8 c3g7,942,79,87,347,kingsideAttack mate mateIn1 oneMove opening,Queens Indian Defense: Classical Variation
0bhGs,2k1rbnr/ppp2ppp/2bq4/4N3/8/2N5/PPPP1PPP/R1BQR1K1 w - - 1 10,e5f7 e8e1 d1e1 d6g6,1875,84,87,357,advantage opening short,Ruy Lopez: Spanish Countergambit
0cDw3,r1bq1rk1/pp2bppp/1n2p3/1P6/3PN3/3Q1N2/PB3PPP/R4RK1 w - - 7 16,e4g5 e7g5 f3g5 d8g5,983,97,94,603,advantage middlegame short,Polish Opening: Schiffler-Sokolsky Variation
0cQBn,r1b2r1k/ppp1qpp1/2np3p/8/2B1n2P/1QB5/P2N1PP1/R3R1K1 b - - 3 15,e4d2 c3g7 h8g7 b3g3,2343,80,89,476,advantage attraction kingsideAttack middlegame sacrifice short,Danish Gambit Accepted: Classical Defense
0cn98,r4rk1/p4pbp/4b1p1/q1pp4/PnP5/1PNBP3/3QNPPP/R4RK1 w - - 0 18,c4d5 b4d5 c3e4 a5d2,1786,77,84,263,advantage discoveredAttack master middlegame short,Benko Gambit Declined: Sosonko Variation
0d69a,rnb1k2r/p3ppbp/6p1/1pq5/2Bp4/1P2PN2/PB3PPP/R2QK2R w KQkq - 0 11,e3d4 c5b4 d1d2 b4d2 f3d2 b5c4,1399,75,90,1353,advantage long opening,Grunfeld Defense: Other variations
0d6pB,2kr3r/ppp3pp/5n2/3Nnp1q/5pb1/2P2N2/PPK1B1PP/R1BQ3R w - - 2 14,d5f6 d8d1 f6h5 d1h1 f3e5 g4e2,2224,80,90,880,crushing long master middlegame,Kings Gambit Accepted: Mason-Keres Gambit
0eOgh,rn1q1rk1/p4p1p/3p2p1/1bp5/1pP1n3/1B2B3/PR2NPPP/3Q1RK1 b - - 0 16,b5a6 d1d5 d8e7 d5a8 a6b7 a8a7 b8c6 a7b6,1594,75,94,4936,advantage fork interference middlegame trappedPiece veryLong,Philidor Defense: Larsen Variation
0eYdI,r2qkb1r/1p3ppp/p1n1p3/3p1b2/3P4/1QN1PNP1/PP3PP1/R3KB1R w KQkq - 0 11,b3b7 c6a5 f1b5 a6b5,1939,75,94,5060,advantage middlegame short,Slav Defense: Chameleon Variation
0eaWH,1rbq2k1/p4rpp/1p1p4/2pQ2N1/8/P1P5/4P1PP/R1B1KB1n b Q - 3 17,d8f6 d5f7 f6f7 g5f7,2161,77,88,170,advantage kingsideAttack middlegame short,Nimzo-Indian Defense: Samisch Variation
0f7H6,r1bq1rk1/p4ppp/3bp3/3p4/3nN3/B2B1N2/PPP2PPP/R2Q1RK1 b - - 0 13,d4f3 d1f3 d6a3 b2a3,1355,75,86,360,crushing opening short,Caro-Kann Defense: Gurgenidze Counterattack
0f9O8,r2qk1nr/pbp2ppp/1pnbp3/6N1/5P2/2NBB3/PPP3PP/R2Q1RK1 b kq - 5 9,h7h6 d1h5 d8e7 g5f7 g8f6 f7d6,2204,78,90,1644,advantage attackingF2F7 doubleCheck long opening,Bird Opening: Williams Gambit
0fFDs,r4rk1/pbp3p1/1p1ppn1p/5p2/2PP2qN/P1Q1P1P1/1P2BP1P/R3R1K1 b - - 2 18,g4h3 f2f3 f6g4 f3g4 g7g5 e2f1,2535,95,87,530,advantage long middlegame quietMove,Dutch Defense: Rubinstein Variation
0fPM6,rnbqk2r/pp3ppp/4p3/8/3PB3/7N/PP3P1P/2RQ1RK1 b kq - 0 13,e8g8 e4h7 g8h7 d1h5 h7g8 h3g5 d8g5 h5g5,1831,78,92,2252,attraction crushing kingsideAttack middlegame sacrifice veryLong,Indian Defense: Devin Gambit
0ffEa,rnbqkb1r/2p1pppp/p4n2/1p6/3PN3/3Q1N2/PPP2PPP/R1B1KB1R b KQkq - 0 6,c8f5 e4f6 e7f6 d3f5,1031,82,93,3194,crushing discoveredAttack opening short,Amazon Attack: Other variations
0fsjh,r1r3k1/1b1nqpp1/4p2p/1p1pP3/p2P4/3Q1N2/PPB2PPP/2R2RK1 b - - 1 18,b7a6 d3h7 g8f8 h7h8,619,76,100,139,kingsideAttack mate mateIn2 middlegame short,Queens Gambit Declined: Neo-Orthodox Variation
0gAX6,r1b2rk1/pp4pp/2n5/2pqpp2/8/P2BP2P/1PQ2PP1/2KR2NR b - - 1 14,d5a2 d3c4 a2c4 c2c4,958,81,95,2115,crushing fork middlegame short,Benoni Defense: Czech Benoni Defense
0gMME,r1b5/p3kppp/1p2p3/1B6/3R1P2/8/PPP3PP/2K5 b - - 0 18,c8b7 d4d7 e7f6 d7b7,821,94,90,1417,crushing endgame fork master short,Trompowsky Attack: Edge Variation
0gPre,rn4kr/pbpq2pp/1p1b1n2/6N1/3P4/2N5/PPP1Q1PP/R1B1R1K1 b - - 6 13,b8c6 e2c4 g8f8 g5e6,1683,74,89,1398,advantage middlegame short,Blackmar-Diemer Gambit: Ritter Defense
0gSkH,r1b2rk1/pp1pb1p1/2n1pq1p/2p5/2P5/P1N1P3/1P3PPP/R2QKBNR w KQ - 1 10,f1d3 f6f2,573,84,99,697,attackingF2F7 mate mateIn1 oneMove opening,Benoni Defense: Modern Variation
0ge5d,1k1r1b1r/1pqn1ppp/B1p5/3pN3/1P1PnP2/Q3P3/P2B2PP/2R1K2R b K - 0 16,e4d2 a6b7 b8b7 c1c6 c7c6 e5c6,2237,77,97,569,advantage long middlegame,Queens Gambit Accepted: Janowski-Larsen Variation
0gqJm,r4rk1/2pq1pbp/1pnp1np1/pQ2p3/P3P1b1/2PP1NP1/1P1N1PBP/R1B1R1K1 b - - 1 12,g4h3 g2h3 d7h3 b5c6,1436,79,87,828,crushing master masterVsMaster middlegame short,Hungarian Opening: Symmetrical Variation
0hClR,r2qk2r/ppp3pp/2np4/4p3/6b1/2PQ1NP1/P1P2PBP/R4RK1 b kq - 3 12,e8g8 d3c4 g4e6 c4e6,1813,74,92,253,crushing fork middlegame short,Latvian Gambit: Other variations
0hOnm,r2qr1k1/ppp3pp/2n4n/2b2b2/4PP2/1P3N2/PBPNQ1PP/R3K2R b KQ - 0 13,f5g4 e2c4 h6f7 c4c5,1050,79,92,669,advantage fork master middlegame short,Gedults Opening: Other variations
0hmb8,r4rk1/5ppp/p4n2/3Pp3/2B1P3/1QB2P1b/1P2NqPP/R6K w - - 1 19,g2h3 f2f3 h1g1 f3e3,2447,81,85,53,advantage kingsideAttack middlegame short,Slav Defense: Slav Gambit
0i2Gu,r2qk1nr/ppp3b1/2np1p2/6Bp/2BPP1bP/2N5/PPP2QP1/R4RK1 b kq - 3 13,d8e7 c3d5 f6g5 d5e7,1775,87,87,48,advantage middlegame short,Kings Gambit Accepted: Greco Gambit
0j1fG,rnb1k3/1p1p1p2/8/2p2n2/p3P2q/3Pb3/PPP1P1BP/RNBQ1K1R w q - 2 18,b1a3 h4f2,878,75,99,826,mate mateIn1 middlegame oneMove,Zukertort Opening: Herrstrom Gambit
0jOpl,2kr2r1/pp1q1p2/5p1p/3p4/3Q4/2P1P3/P4PPP/3R1RK1 w - - 4 17,d4a7 g8g2 g1h1 d7h3 a7a8 c8c7,2094,77,84,183,crushing endgame long,Queens Gambit Declined: Capablanca Variation
0k2fT,r2qk2r/pb1nppb1/3p2P1/2p3Pp/1p1PP2P/3QN3/PPP3B1/R3K1NR b KQkq - 0 16,f7g6 e4e5 e8g8 g2b7,1782,75,92,181,crushing discoveredAttack middlegame short,Pirc Defense: 150 Attack
0k9w9,r6r/pp4pp/3kpp1n/2p4Q/3q1P2/2Pp2K1/PP1P2PP/R1B4R b - - 0 19,h6f5 h5f5 e6f5 c3d4,1569,77,92,1156,advantage middlegame short,French Defense: Pelikan Variation
0kU9f,5b1r/1Q4pp/p3p1k1/8/3qn3/8/PP1B1PPP/4KBNR w K - 2 16,d2e3 f8b4 b7b4 d4b4,1147,83,80,769,crushing middlegame short,Tarrasch Defense: Schara Gambit
0kfJU,r1b3nr/p4kpp/1p1p4/8/8/1P3KP1/P1P4P/RNB4R w - - 0 14,c1b2 c8b7 f3f2 b7h1,1155,81,93,1086,crushing middlegame short skewer,Italian Game: Jerome Gambit
0khlT,rnb1k2r/ppppnppp/5q2/2b1p3/2B1P1Q1/2N5/PPPP1PPP/R1B1K1NR w KQkq - 6 5,g1f3 d7d5 c4b5 c7c6,1573,74,94,5451,crushing defensiveMove opening short,Vienna Game: Giraffe Attack
0kiCx,3rr1k1/3bqpbp/1ppp1np1/p1nPp2P/P1P1P1P1/2N2PN1/1PB2K2/R1BQ3R w - - 0 16,c1g5 f6g4 f3g4 e7g5,1590,77,93,2851,advantage discoveredAttack middlegame short,Indian Defense: Anti-Grunfeld
0lP2z,r4rk1/1pp2ppp/2p5/p1b1p2n/4P1bq/P1N2PN1/1PPP2PP/R1BQ1R1K w - - 2 11,g3f5 g4f5 d1e1 h4e1,1893,77,86,369,advantage middlegame short,Nimzowitsch Defense: Pseudo-Spanish Variation
0miHW,2rr2k1/1p1nbpp1/1q3n1p/p1p2b2/4N3/PP1P1NP1/1BR2PBP/Q1R3K1 b - - 0 17,b6b3 f3d4 c5d4 c2c8 d8c8 c1c8,2394,84,80,107,advantage long master middlegame,Reti Opening: Anglo-Slav Variation
0nMY0,rnbqk2r/ppp2ppp/5n2/3pp3/1bP5/6P1/PB1PPPBP/RN1QK1NR b KQkq - 1 5,d5d4 d1a4 b8c6 g2c6 b7c6 a4b4,1433,74,95,18488,advantage fork long master opening,Hungarian Opening: Bucker Gambit
0nzx4,2kr3r/ppp2p2/7p/6qB/6Q1/6bP/PPP2P2/R3R2K b - - 1 18,g5g4 h5g4 c8b8 f2g3,1255,85,82,271,crushing middlegame short,Philidor Defense: Albin-Blackburne Gambit
0oPwl,r1b2rk1/p4pbp/1p2pBp1/2p1P3/2P1NP2/4n3/PP2B1PP/3R1RK1 w - - 2 16,f1f3 e3d1 f6g7 g8g7,1009,86,94,336,advantage middlegame short,Modern Defense: Averbakh System
0oT6W,r1b1r3/1p2kpp1/2p2n1p/2n1B3/p1P5/P1N1PN2/1P2BPPP/3R2K1 b - - 0 17,e7f8 e5d6 f8g8 d6c5,1075,87,83,72,advantage fork middlegame short,Old Indian Defense: Ukrainian Variation
0oxeF,r2qkb1r/ppp2ppp/4p3/5b2/1n1PN3/3B1N2/PP1Q1PPP/R1B1K2R b KQkq - 1 11,b4d3 d2d3 d8d5 f3d2,1926,80,83,153,advantage defensiveMove opening short,Queens Gambit Accepted: Mannheim Variation
0q6SD,r1bq1rk1/ppb3pp/2p1P3/8/2PPQ3/4B3/PP4PP/R4RK1 b - - 0 19,d8d6 f1f8 d6f8 e6e7 f8e8 a1f1,2048,77,94,4734,advancedPawn advantage defensiveMove long middlegame,Semi-Slav Defense: Chigorin Defense
0qZjc,3r3r/pppkp1b1/2npRn1p/6p1/3P2P1/2N2NBP/PPP2P2/2KR4 w - - 1 18,d4d5 f6d5 c3d5 d7e6,1198,76,92,2294,crushing master middlegame short,Alekhine Defense: Brooklyn Variation
0qc2c,r2qr3/p4kp1/R6p/8/1b1p4/5N2/PPP2PPP/R2Q2K1 w - - 1 17,f3d4 e8e1 d1e1 b4e1,1287,92,85,304,advantage fork middlegame short,Lemming Defense: Other variations
0qr0n,r2q1rk1/ppp3p1/5b1p/3ppb2/5P2/2PP2P1/PP4BP/RN1Q1RK1 b - - 0 13,f8e8 f4e5 e8e5 d3d4 e5e6 f1f5,1799,74,94,1282,crushing long middlegame,Hungarian Opening: Dutch Defense
0rsHI,r4rk1/pbp1qppp/1p6/3pP3/4n3/2NBPQ2/PP3PPP/R3K2R w KQ - 0 13,c3e4 d5e4 d3e4 e7b4,1692,75,93,1486,crushing fork middlegame short,Queens Gambit Declined: Pillsbury Attack
0sNKS,rn2r1k1/ppq2pp1/2pb1pQ1/7p/2BP2bP/5N2/PPP2PP1/R1B2RK1 w - - 2 12,c1g5 g4e6 c4e6 e8e6,2477,79,94,1097,advantage middlegame short,Caro-Kann Defense: Forgacs Variation
0siRL,3r1rk1/pp1b1ppp/1q1p4/3Nb3/4P2R/1N6/PPP3PP/R2Q3K b - - 4 17,b6f2 d5e7 g8h8 h4h7 h8h7 d1h5,1735,77,97,3960,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice,Sicilian Defense: Venice Attack
0t5hF,Q2nk3/p1p3rp/3p1p2/4p3/q2PP1b1/2P1BN2/PP1N1PP1/2KR1B2 w - - 3 16,c1b1 a4d1,1166,135,83,17,hangingPiece mate mateIn1 middlegame oneMove queensideAttack,Modern Defense: Gellers System
0tQ8Q,r4rk1/p3ppbp/1pQ3p1/3N4/4qP2/8/PP3PPP/R4K1R b - - 3 16,a8c8 d5f6 g7f6 c6e4,1771,83,78,92,crushing discoveredAttack middlegame short,Indian Defense: Czech-Indian
0tTXe,rnb2b1r/pppp3p/2k4n/4Q3/3PPp1q/2N5/PPP3PP/R1B2K1R b - - 6 12,d7d6 e5b5,1541,80,79,498,mate mateIn1 oneMove opening,Kings Gambit Accepted: Lolli Gambit
0thyh,r3kbnr/1ppq1ppp/p1n1b3/1Q2P3/4P3/5N2/PPP2PPP/RNB1KB1R w KQkq - 0 7,b5b7 a8a7 b7a7 c6a7,2269,76,94,3550,advantage opening short trappedPiece,Kings Pawn Game: Beyer Gambit
0tme8,r1b1k2r/pp2q3/2np3p/6n1/2P2Q2/P4N2/1P2BPPP/3R1RK1 b kq - 4 19,c6e5 f3e5 d6e5 e2h5 g5f7 h5f7,1649,77,89,1200,attackingF2F7 clearance crushing exposedKing long middlegame,Kangaroo Defense: Other variations
0uIWr,r1b2rk1/pp4pp/5n2/2pP4/2P2P2/P1N1q2P/4NnBK/R2Q1R2 w - - 3 19,d1e1 f6g4 h3g4 f2g4 h2h1 f8f6 e1h4 f6h6,2404,78,93,1089,crushing middlegame pin sacrifice veryLong,Dutch Defense: Krejcik Gambit
0umz6,r1b1k2r/1p1n1ppp/2p5/q2Pp1B1/1bPPn3/pPN2N2/P2QBPPP/2R2RK1 w kq - 3 13,d5c6 e4d2 c6d7 c8d7,1851,74,88,533,advantage master middlegame short,Zukertort Opening: Ware Defense
0vFnj,rnbqk3/pp2p2Q/2p5/3pP3/8/2N5/PPP2PP1/2KR4 b - - 2 19,e8d7 c3d5 c6d5 d1d5 d7c7 d5d8,1909,74,95,8186,advantage long master masterVsMaster middlegame pin skewer,Alekhine Defense: Spielmann Gambit
0va1i,r2qr1k1/pp1b2bp/2nPp1p1/2p5/4N1n1/5N2/PP2B1PP/R1BQK2R w KQ - 3 15,e4c5 d8a5 c1d2 a5c5,1375,84,79,330,crushing fork opening short,Benoni Defense: Four Pawns Attack
0vjLO,rnbq1b1r/ppp2k2/7p/3n4/2B2RpP/8/PPPP2P1/RNBQ2K1 b - - 0 10,f7g7 f4g4 c8g4 d1g4,1731,75,88,1245,advantage opening short,Kings Gambit Accepted: Allgaier
0w59O,rnb1k2r/pppp1Npp/5q2/5p2/2B1P1n1/2N5/PPPP2PP/R1BQ2KR w kq - 3 9,f7h8 f6d4 g1f1 d4f2,1449,77,95,14752,fork mate mateIn2 opening short,Bishops Opening: Calabrese Countergambit
0wKF6,2rq1rk1/1b1nppbp/pp1p1np1/8/P2P1B2/1BN2N2/1PP2PPP/R2QR1K1 b - - 5 12,f8e8 b3f7 g8f7 f3g5 f7g8 g5e6,1871,76,95,5810,attraction crushing kingsideAttack long opening sacrifice,Modern Defense: Lizard Defense
0wOo3,r4rk1/pbpp1pp1/1p1bpq1p/4P3/2Pn4/5NP1/PP1N1PBP/R2Q1RK1 b - - 0 11,d6e5 f3e5 b7g2 e5g4 f6g6 g1g2,2697,113,86,445,advantage intermezzo long middlegame,Queens Indian Defense: Fianchetto Traditional
0wVNJ,r1b1qr2/1pp2pkn/3p4/pPnPp2N/2P1P2P/2N5/P2Q1PP1/R3K2R b KQ - 0 17,g7h8 d2h6 f8g8 h5f6,1272,75,96,5744,crushing middlegame short,Kings Indian Defense: Kramer Variation
0wanN,rn4rk/pppq1p1p/3p1p1Q/4p3/4P2P/2P2NPb/PPP2PB1/3R1RK1 b - - 6 14,d7e6 g2h3 e6h3 h6f6,1577,86,82,58,crushing middlegame short,Vienna Game: Mieses Variation
0x3mN,r1b1k2r/pp3ppp/1q1b1n2/3p4/2Pn2PP/2P2P2/P2N1K2/R1BQ1BNR w kq - 0 13,c3d4 b6d4 f2g2 d4a1,1005,81,92,1402,advantage fork middlegame short,Sicilian Defense: Myers Attack
0xVPS,r2qk2r/pp2ppbp/6p1/8/2PBp1b1/1P4P1/P3NP1P/RN1Q1RK1 b kq - 0 12,g7d4 d1d4 d8d4 e2d4,1328,76,90,75,advantage middlegame short,Grunfeld Defense: Counterthrust Variation
0xa13,2r1k2r/p2q1ppp/2p1b3/3p4/Q2N4/8/PP3PPP/2R1R1K1 b k - 2 18,c6c5 d4e6 d7a4 e6c5 e8d8 c5a4,1960,76,91,1025,crushing discoveredAttack long middlegame sacrifice,French Defense: Mediterranean Defense
0z50A,r1b2rk1/1pp2ppp/p7/3B4/8/3PRQ2/PPP2P1q/5K2 b - - 0 18,c7c6 f3f7 f8f7 e3e8,1676,80,81,70,kingsideAttack mate mateIn2 middlegame pin sacrifice short,Ruy Lopez: Birds Defense Deferred
0z58z,r2nk2r/ppp1b3/3p1npp/2q3N1/2Np3Q/1P6/P6P/R1B2RK1 b kq - 0 19,d8c6 g5e6 c5h5 e6g7 e8d7 g7h5,2390,76,94,1549,crushing exposedKing fork long middlegame,Center Game: Halasz-McDonnell Gambit
0zi8J,r2qkb1r/pppb2pp/2n1p3/3pPn2/3P4/2N1B3/PPP1Q1PP/R3KBNR w KQkq - 3 9,e2d2 f5e3 d2e3 d8h4,2198,82,78,536,advantage opening short,Nimzowitsch Defense: French Connection
0zoFA,rnb1k1r1/pp1p1pPp/1q2p3/8/3bN3/4B3/PPP1K1PP/R2Q1B1R b q - 5 11,d4e3 e4f6 e8d8 f6g8,1431,76,82,401,advantage fork opening short,Sicilian Defense: Gaw-Paw Variation
0zsnp,r2q1rk1/1pp2p1p/p3pbpQ/3Pp3/8/2N5/PPP2PPP/2KR3R w - - 0 16,d5e6 f6g5 h6g5 d8g5,1117,75,81,527,crushing fork middlegame short,Nimzowitsch Defense: Pirc Connection
10nof,r2r4/pp1nkppp/2p2n2/2b5/3BP3/P1N2BPP/1P3P2/R2R2K1 w - - 1 18,b2b4 c5d4 d1d4 d7e5 d4d1 e5f3,1418,79,82,1498,crushing kingsideAttack long master middlegame,Kings Indian Attack: Yugoslav Variation
11Qg6,r3k2r/pp1n1pbp/3p1np1/qBpP4/4N3/5P1P/PP1B1PP1/R2QK2R b KQkq - 6 12,a5b5 e4d6 e8f8 d6b5,1163,77,88,146,crushing fork middlegame short,Benoni Defense: Uhlmann Variation
11jlX,r4rk1/ppp2qbp/2n1b1p1/4P2n/2BP4/1P3NP1/PB1N3P/R2QK2R w KQ - 3 16,f3g5 f7f2,1051,76,98,703,mate mateIn1 middlegame oneMove,Nimzo-Larsen Attack: Pachman Gambit
12CCt,r2q3r/pp1nb1k1/2p1p2p/3p2p1/2PPn1P1/3Q2BP/PPBN4/R4RK1 b - - 5 18,e4g3 d3g6,919,86,86,41,mate mateIn1 middlegame oneMove,Dutch Defense: Staunton Gambit Accepted
12ETG,r1r3k1/pp5p/1qb1pbp1/3p1p2/2nP1Q2/2N2PP1/PP2PBBP/2R2RK1 w - - 13 19,b2b3 g6g5 f4f5 e6f5,1583,74,93,4041,crushing middlegame short trappedPiece,Dutch Defense: Semi-Leningrad Variation
12Uk0,2rr2k1/pb1n1pp1/1p2pn1p/2b5/8/2N1PNB1/PP3PPP/R2R1BK1 b - - 5 15,f6e4 c3e4 b7e4 f1a6,2089,77,85,301,advantage master middlegame short,Queens Gambit Declined: Tartakower Defense
12iF5,rnbq2k1/ppp3p1/3b1r1p/3P1p2/4p3/2NP1N2/PPPQ1PPP/2KR1B1R w - - 0 10,d3e4 f5e4 c3e4 d6f4 e4f6 d8f6,1321,101,82,34,advantage long opening pin sacrifice,Elephant Gambit: Maroczy Gambit
